,,,Original Feat,,Non-time dependencies,,
Subject,Phase_vs_phase,model,AUC,F1,AUC,F1,
314,GaussianMixture,phase1_vs_phase5,0.795942295,0.015277074,0.508142458,0.644322388,0.287799836
315,Birch,phase1_vs_phase2,0.501951369,0.049765462,0.500016276,6.51E-05,0.001935093
315,Birch,phase1_vs_phase3,0.516839899,0.104478513,0.500016276,6.51E-05,0.016823623
315,Birch,phase1_vs_phase4,0.508245879,0.07384238,0.500016276,6.51E-05,0.008229603
315,Birch,phase1_vs_phase5,0.616197361,0.506747822,0.51483618,0.073544497,0.101361181
315,KMeans,phase1_vs_phase2,0.523400605,0.344766858,0.500016276,6.51E-05,0.023384329
315,KMeans,phase1_vs_phase3,0.520195885,0.485663082,0.506352389,0.053856715,0.013843497
315,KMeans,phase1_vs_phase4,0.512967662,0.553082952,0.504482795,0.669170026,0.008484867
315,KMeans,phase1_vs_phase5,0.516619687,0.524585702,0.512677375,0.655588016,0.003942312
315,GaussianMixture,phase1_vs_phase2,0.999983724,0.999983724,0.500016276,6.51E-05,0.499967448
315,GaussianMixture,phase1_vs_phase3,0.830126953,0.292451244,0.501942724,0.187784189,0.328184229
315,GaussianMixture,phase1_vs_phase4,0.973703005,0.035220658,0.548719853,0.575125368,0.424983152
315,GaussianMixture,phase1_vs_phase5,0.821210581,0.782924901,0.513707786,0.196287616,0.307502796
316,Birch,phase1_vs_phase2,0.750183404,0.080234519,0.515619312,0,0.234564092
316,Birch,phase1_vs_phase3,0.561066225,0.441868817,0.502513804,0.07799342,0.058552421
316,Birch,phase1_vs_phase4,0.718488368,0,0.518514842,0,0.199973527
316,Birch,phase1_vs_phase5,0.661201696,0.268047971,0.500354668,0.662488969,0.160847028
316,KMeans,phase1_vs_phase2,0.749679596,0.78839957,0.517935736,0,0.231743861
316,KMeans,phase1_vs_phase3,0.508902458,0.470311644,0.503240829,0.081707611,0.005661629
316,KMeans,phase1_vs_phase4,0.779866514,0.819987829,0.517935736,0,0.261930778
316,KMeans,phase1_vs_phase5,0.514417405,0.521975422,0.501061355,0.073487162,0.013356051
316,GaussianMixture,phase1_vs_phase2,0.944238281,0.940945289,0.900986057,0.098275579,0.043252224
316,GaussianMixture,phase1_vs_phase3,0.502354613,0.547459983,0.520905245,0.589022932,-0.018550632
316,GaussianMixture,phase1_vs_phase4,1,1,0.977365234,0.978219335,0.022634766
316,GaussianMixture,phase1_vs_phase5,1,1,0.549842837,0.175097372,0.450157163
317,Birch,phase1_vs_phase2,0.503190187,0.344369433,0.500016276,6.51E-05,0.003173911
317,Birch,phase1_vs_phase3,0.55241528,0.42952377,0.500016276,6.51E-05,0.052399004
317,Birch,phase1_vs_phase4,0.513351872,0.350475443,0.500016276,6.51E-05,0.013335596
317,Birch,phase1_vs_phase5,0.508707636,0.336730192,0.501258725,0.030689404,0.007448911
317,KMeans,phase1_vs_phase2,0.554670384,0.530032524,0.500016276,6.51E-05,0.054654108
317,KMeans,phase1_vs_phase3,0.54820058,0.499174348,0.502044365,0.036478186,0.046156216
317,KMeans,phase1_vs_phase4,0.51479006,0.537585825,0.506052383,0.007027856,0.008737677
317,KMeans,phase1_vs_phase5,0.513111107,0.454788893,0.501789651,0.037853303,0.011321455
317,GaussianMixture,phase1_vs_phase2,0.999983724,3.28E-05,0.500032552,0.0001302,0.499951172
317,GaussianMixture,phase1_vs_phase3,0.801912704,0.836920394,0.518067823,0.322464775,0.283844881
317,GaussianMixture,phase1_vs_phase4,0.934419887,0.094542794,0.527268814,0.333103004,0.407151074
317,GaussianMixture,phase1_vs_phase5,0.992220305,0.992159307,0.509573501,0.290290574,0.482646804
318,Birch,phase1_vs_phase2,0.502655145,0.06142805,0.500016276,6.51E-05,0.002638869
318,Birch,phase1_vs_phase3,0.513140712,0.358582379,0.502066775,0.01999103,0.011073937
318,Birch,phase1_vs_phase4,0.536450162,0.40748015,0.500016276,6.51E-05,0.036433886
318,Birch,phase1_vs_phase5,0.577876473,0.141637149,0.500016276,6.51E-05,0.077860197
318,KMeans,phase1_vs_phase2,0.578656467,0.591620121,0.500016276,6.51E-05,0.078640191
318,KMeans,phase1_vs_phase3,0.513064879,0.454480487,0.510942419,0.455173137,0.00212246
318,KMeans,phase1_vs_phase4,0.549723304,0.366241858,0.500016276,6.51E-05,0.049707028
318,KMeans,phase1_vs_phase5,0.567962291,0.685426241,0.567781638,0.685297691,0.000180653
318,GaussianMixture,phase1_vs_phase2,0.999983724,0.999983724,0.500016276,6.51E-05,0.499967448
318,GaussianMixture,phase1_vs_phase3,0.545966313,0.630767994,0.506827905,0.614776473,0.039138407
318,GaussianMixture,phase1_vs_phase4,0.999983724,0.999983724,0.576324212,0.458637825,0.423659512
318,GaussianMixture,phase1_vs_phase5,1,0,0.534880946,0.241404874,0.465119054
413,Birch,phase1_vs_phase2,0.5,0,0.500016276,6.51E-05,-1.6276E-05
413,Birch,phase1_vs_phase3,0.5,0,0.500016276,6.51E-05,-1.6276E-05
413,Birch,phase1_vs_phase4,0.5,0,0.500016276,6.51E-05,-1.6276E-05
413,Birch,phase1_vs_phase5,0.5,0,0.500016276,6.51E-05,-1.6276E-05
413,KMeans,phase1_vs_phase2,0.557051268,0.450677327,0.609197733,0.689660593,-0.052146465
413,KMeans,phase1_vs_phase3,0.614711721,0.387127385,0.535155985,0.365802084,0.079555736
413,KMeans,phase1_vs_phase4,0.551973289,0.554267616,0.538150678,0.356853616,0.013822611
413,KMeans,phase1_vs_phase5,0.50741601,0.496833216,0.531833244,0.372025593,-0.024417234
413,GaussianMixture,phase1_vs_phase2,0.999983724,0.999983724,0.527442634,0.244336106,0.47254109
413,GaussianMixture,phase1_vs_phase3,1,0,0.506474329,0.629584027,0.493525671
413,GaussianMixture,phase1_vs_phase4,1,0,0.513623147,0.166657846,0.486376853
413,GaussianMixture,phase1_vs_phase5,1,1,0.522936294,0.147472545,0.477063706
414,Birch,phase1_vs_phase2,0.5,0,0.500032552,0.0001302,-3.25521E-05
414,Birch,phase1_vs_phase3,0.5,0,0.501422684,0.660926738,-0.001422684
414,Birch,phase1_vs_phase4,0.5,0,0.500566231,0.662660561,-0.000566231
414,Birch,phase1_vs_phase5,0.5,0,0.500375621,0.661733143,-0.000375621
414,KMeans,phase1_vs_phase2,0.573473217,0.481809272,0.500016276,6.51E-05,0.073456941
414,KMeans,phase1_vs_phase3,0.570119298,0.426683386,0.50143923,0.070782493,0.068680068
414,KMeans,phase1_vs_phase4,0.514625525,0.505186051,0.500549685,0.064296152,0.01407584
414,KMeans,phase1_vs_phase5,0.519788513,0.512579716,0.500375621,0.068159038,0.019412892
414,GaussianMixture,phase1_vs_phase2,0.97047526,0.96957703,0.500016276,6.51E-05,0.470458984
414,GaussianMixture,phase1_vs_phase3,0.529042973,0.54513825,0.500515289,0.182749513,0.028527684
414,GaussianMixture,phase1_vs_phase4,1,0,0.506999175,0.654051735,0.493000825
414,GaussianMixture,phase1_vs_phase5,1,0,0.501258589,0.158046056,0.498741411
415,Birch,phase1_vs_phase2,0.860343462,0.215653684,0.500016276,6.51E-05,0.360327186
415,Birch,phase1_vs_phase3,0.578315313,0.57650128,0.500016276,6.51E-05,0.078299037
415,Birch,phase1_vs_phase4,0.538962304,0.160635429,0.500016276,6.51E-05,0.038946028
415,Birch,phase1_vs_phase5,0.702458316,0.599425275,0.500016276,6.51E-05,0.20244204
415,KMeans,phase1_vs_phase2,0.883153253,3.71E-05,0.500016276,6.51E-05,0.383136977
415,KMeans,phase1_vs_phase3,0.562921437,0.339110925,0.500016276,6.51E-05,0.062905161
415,KMeans,phase1_vs_phase4,0.938070414,0.938946005,0.500016276,6.51E-05,0.438054138
415,KMeans,phase1_vs_phase5,0.693086601,0.592515638,0.500016276,6.51E-05,0.193070325
415,GaussianMixture,phase1_vs_phase2,0.999983724,3.28E-05,0.500016276,6.51E-05,0.499967448
415,GaussianMixture,phase1_vs_phase3,0.559735453,0.583840118,0.500016816,6.51E-05,0.059718637
415,GaussianMixture,phase1_vs_phase4,0.971907552,0.971095555,0.951279965,0.056788597,0.020627588
415,GaussianMixture,phase1_vs_phase5,0.690317956,0.589643328,0.665982309,0.589402245,0.024335647
416,Birch,phase1_vs_phase2,0.526920573,0.102180762,0.500016276,6.51E-05,0.026904297
416,Birch,phase1_vs_phase3,0.76875,0.378138848,0.500146484,0.000585766,0.268603516
416,Birch,phase1_vs_phase4,0.794645182,0.34305835,0.500016276,6.51E-05,0.294628906
416,Birch,phase1_vs_phase5,0.810205078,0.321239669,0.500846354,0.66955582,0.309358724
416,KMeans,phase1_vs_phase2,0.980322266,0.038907125,0.500016276,6.51E-05,0.48030599
416,KMeans,phase1_vs_phase3,0.805566406,0.327804075,0.501302083,0.005194805,0.304264323
416,KMeans,phase1_vs_phase4,0.822672526,0.303338252,0.500016276,6.51E-05,0.32265625
416,KMeans,phase1_vs_phase5,0.810205078,0.765744591,0.50061849,0.002470902,0.309586589
416,GaussianMixture,phase1_vs_phase2,0.983772786,0.983505121,0.500016276,6.51E-05,0.48375651
416,GaussianMixture,phase1_vs_phase3,1,0,0.841634115,0.275368266,0.158365885
416,GaussianMixture,phase1_vs_phase4,0.855696615,0.254021918,0.500016276,6.51E-05,0.355680339
416,GaussianMixture,phase1_vs_phase5,0.81233724,0.768984172,0.930924479,0.130218002,-0.11858724
423,Birch,phase1_vs_phase2,0.504248047,0.016849037,0.500016276,6.51E-05,0.004231771
423,Birch,phase1_vs_phase3,0.5,0,0.500016276,6.51E-05,-1.6276E-05
423,Birch,phase1_vs_phase4,0.5,0,0.500016276,6.51E-05,-1.6276E-05
423,Birch,phase1_vs_phase5,0.5,0,0.500016276,6.51E-05,-1.6276E-05
423,KMeans,phase1_vs_phase2,0.511263021,0.044059595,0.500016276,6.51E-05,0.011246745
423,KMeans,phase1_vs_phase3,0.500792795,0.487605941,0.513617781,0.235494217,-0.012824986
423,KMeans,phase1_vs_phase4,0.971078159,0.04175034,0.500016276,6.51E-05,0.471061883
423,KMeans,phase1_vs_phase5,0.985109983,0.985382576,0.500016276,6.51E-05,0.485093707
423,GaussianMixture,phase1_vs_phase2,0.756266276,0.677714409,0.500016276,6.51E-05,0.25625
423,GaussianMixture,phase1_vs_phase3,0.99288737,0.014240094,0.503824388,0.62445224,0.489062982
423,GaussianMixture,phase1_vs_phase4,1,0,0.500016276,6.51E-05,0.499983724
423,GaussianMixture,phase1_vs_phase5,1,0,0.500016276,6.51E-05,0.499983724
424,Birch,phase1_vs_phase2,0.509305228,0.568548912,0.500016276,6.51E-05,0.009288952
424,Birch,phase1_vs_phase3,0.521069241,0.119710301,0.500113932,0.000455625,0.020955309
424,Birch,phase1_vs_phase4,0.524748094,0.119396682,0.500016276,6.51E-05,0.024731818
424,Birch,phase1_vs_phase5,0.514190973,0.53429001,0.500881031,0.665120511,0.013309942
424,KMeans,phase1_vs_phase2,0.501713101,0.546951584,0.500016276,6.51E-05,0.001696825
424,KMeans,phase1_vs_phase3,0.521565081,0.501295316,0.500146484,0.000585766,0.021418597
424,KMeans,phase1_vs_phase4,0.525001254,0.505101488,0.501825649,0.055505819,0.023175605
424,KMeans,phase1_vs_phase5,0.525136846,0.501694682,0.500665665,0.046514513,0.024471181
424,GaussianMixture,phase1_vs_phase2,0.906962507,0.916153468,0.543753314,0.279743676,0.363209193
424,GaussianMixture,phase1_vs_phase3,0.732116479,0.356972733,0.561619305,0.428206112,0.170497174
424,GaussianMixture,phase1_vs_phase4,0.941311758,0.945419853,0.501965122,0.569996023,0.439346635
424,GaussianMixture,phase1_vs_phase5,0.61310127,0.005244755,0.571050322,0.162076652,0.042050948
425,Birch,phase1_vs_phase2,0.670637799,0.127888667,0.508488037,0,0.162149762
425,Birch,phase1_vs_phase3,0.513505203,0.512671051,0.500016276,6.51E-05,0.013488927
425,Birch,phase1_vs_phase4,0.625450875,0,0.500016276,6.51E-05,0.125434599
425,Birch,phase1_vs_phase5,0.621628777,0,0.508868593,0,0.112760184
425,KMeans,phase1_vs_phase2,0.539470406,0.467709548,0.512171477,0.002410326,0.027298929
425,KMeans,phase1_vs_phase3,0.516756423,0.503119835,0.501517299,0.057742621,0.015239124
425,KMeans,phase1_vs_phase4,0.643048287,0.268634466,0.512508687,0,0.1305396
425,KMeans,phase1_vs_phase5,0.652262955,0.250433015,0.512508687,0,0.139754268
425,GaussianMixture,phase1_vs_phase2,0.976210166,0.0399632,0.510153868,0.434327201,0.466056298
425,GaussianMixture,phase1_vs_phase3,0.780442695,0.345590161,0.522795625,0.386026302,0.25764707
425,GaussianMixture,phase1_vs_phase4,1,0,0.995019531,0.009992652,0.004980469
425,GaussianMixture,phase1_vs_phase5,1,0,0.540003838,0.330323628,0.459996162
437,Birch,phase1_vs_phase2,0.652319734,0.038125075,0.500016276,6.51E-05,0.152303458
437,Birch,phase1_vs_phase3,0.505676265,0.380898966,0.500845013,0.073852476,0.004831252
437,Birch,phase1_vs_phase4,0.537344309,0.563065229,0.500016276,6.51E-05,0.037328033
437,Birch,phase1_vs_phase5,0.526993443,0.441852381,0.500065104,0.000260383,0.026928338
437,KMeans,phase1_vs_phase2,0.64854906,0.138579871,0.500016276,6.51E-05,0.148532784
437,KMeans,phase1_vs_phase3,0.509687546,0.47930086,0.501010202,0.073930784,0.008677344
437,KMeans,phase1_vs_phase4,0.548471497,0.602637407,0.502411814,0.062482905,0.046059682
437,KMeans,phase1_vs_phase5,0.522658939,0.507567082,0.500723709,0.071534571,0.021935229
437,GaussianMixture,phase1_vs_phase2,0.999983724,3.28E-05,0.544506751,0.363552851,0.455476973
437,GaussianMixture,phase1_vs_phase3,0.516911273,0.501314664,0.519425541,0.477972196,-0.002514268
437,GaussianMixture,phase1_vs_phase4,1,0,0.536938392,0.377987708,0.463061608
437,GaussianMixture,phase1_vs_phase5,0.524547722,0.487899596,0.572361294,0.258355917,-0.047813572
439,Birch,phase1_vs_phase2,0.765722656,0.694044127,0.500341797,0.001366254,0.265380859
439,Birch,phase1_vs_phase3,1,0,0.500016276,6.51E-05,0.499983724
439,Birch,phase1_vs_phase4,1,0,0.500016276,6.51E-05,0.499983724
439,Birch,phase1_vs_phase5,1,0,0.500016276,6.51E-05,0.499983724
439,KMeans,phase1_vs_phase2,0.780419922,0.362515115,0.781575521,0.3609516,-0.001155599
439,KMeans,phase1_vs_phase3,1,0,1,0,0
439,KMeans,phase1_vs_phase4,1,0,1,1,0
439,KMeans,phase1_vs_phase5,1,1,1,0,0
439,GaussianMixture,phase1_vs_phase2,0.7625,0.68852459,0.698388672,0.56813256,0.064111328
439,GaussianMixture,phase1_vs_phase3,1,0,1,0,0
439,GaussianMixture,phase1_vs_phase4,1,0,0.999967448,0.999967447,3.25521E-05
439,GaussianMixture,phase1_vs_phase5,1,0,1,0,0
440,Birch,phase1_vs_phase2,0.5,0,0.500016276,6.51E-05,-1.6276E-05
440,Birch,phase1_vs_phase3,0.5,0,0.500016276,6.51E-05,-1.6276E-05
440,Birch,phase1_vs_phase4,0.5,0,0.500016276,6.51E-05,-1.6276E-05
440,Birch,phase1_vs_phase5,0.5,0,0.500016276,6.51E-05,-1.6276E-05
440,KMeans,phase1_vs_phase2,0.510999843,0.444931019,0.500016276,6.51E-05,0.010983567
440,KMeans,phase1_vs_phase3,0.643422728,0.628298018,0.500016276,6.51E-05,0.143406452
440,KMeans,phase1_vs_phase4,0.719328222,0.13471768,0.509498457,0.347086311,0.209829765
440,KMeans,phase1_vs_phase5,0.64751116,0.260081627,0.504663048,0.584665836,0.142848112
440,GaussianMixture,phase1_vs_phase2,0.999983724,0.999983724,0.500016276,6.51E-05,0.499967448
440,GaussianMixture,phase1_vs_phase3,1,1,0.500016276,6.51E-05,0.499983724
440,GaussianMixture,phase1_vs_phase4,1,0,0.505331502,0.648109416,0.494668498
440,GaussianMixture,phase1_vs_phase5,1,0,0.545403212,0.165626093,0.454596788
441,Birch,phase1_vs_phase2,0.5,0,0.500016276,6.51E-05,-1.6276E-05
441,Birch,phase1_vs_phase3,1,0,0.500016276,6.51E-05,0.499983724
441,Birch,phase1_vs_phase4,1,0,0.500016276,6.51E-05,0.499983724
441,Birch,phase1_vs_phase5,1,0,0.500016276,6.51E-05,0.499983724
441,KMeans,phase1_vs_phase2,0.721142578,0.613311666,0.578944897,0.223849189,0.142197681
441,KMeans,phase1_vs_phase3,1,1,1,0,0
441,KMeans,phase1_vs_phase4,1,0,1,1,0
441,KMeans,phase1_vs_phase5,1,1,1,1,0
441,GaussianMixture,phase1_vs_phase2,0.54226888,0.155896389,0.564354409,0.397462238,-0.022085529
441,GaussianMixture,phase1_vs_phase3,1,0,0.999867633,0,0.000132367
441,GaussianMixture,phase1_vs_phase4,1,0,0.999917271,0,8.27294E-05
441,GaussianMixture,phase1_vs_phase5,1,0,1,1,0
442,Birch,phase1_vs_phase2,0.585831676,0.670367745,0.503272701,0.030000628,0.082558975
442,Birch,phase1_vs_phase3,0.576998112,0.482123554,0.50372141,0.057222394,0.073276703
442,Birch,phase1_vs_phase4,0.539683076,0.618569362,0.500016276,6.51E-05,0.0396668
442,Birch,phase1_vs_phase5,0.507907201,0.581711872,0.500065104,0.000260383,0.007842097
442,KMeans,phase1_vs_phase2,0.577531465,0.645045244,0.502889632,0.033180993,0.074641833
442,KMeans,phase1_vs_phase3,0.521552404,0.4795922,0.503794339,0.055768992,0.017758065
442,KMeans,phase1_vs_phase4,0.512170929,0.42255914,0.501489622,0.038401499,0.010681307
442,KMeans,phase1_vs_phase5,0.513299089,0.469360775,0.501916118,0.663435733,0.01138297
442,GaussianMixture,phase1_vs_phase2,0.971061198,0.056699141,0.550251473,0.280737004,0.420809725
442,GaussianMixture,phase1_vs_phase3,1,1,0.567987102,0.333207538,0.432012898
442,GaussianMixture,phase1_vs_phase4,1,1,0.500016276,6.51E-05,0.499983724
442,GaussianMixture,phase1_vs_phase5,0.93922526,0.115473227,0.531777219,0.630825688,0.407448041
