Subject,Phase_vs_phase,model,AUC,F1,AdjustedMutualInformation,CalinskiHarabasz,Silhouette_Mahanlanobis,DaviesBouldin
314,SpectralClustering,phase1_vs_phase3,0.5137617511308076,0.491496515764339,0.0005347790376929167,147771.47541338307,0.15947980612012722,0.5679089759491374
314,SpectralClustering,phase1_vs_phase4,0.5374077938729566,0.5632356818287557,0.004094305867019752,94504.21513623674,0.14658566381538332,0.7146658812252353
314,SpectralClustering,phase1_vs_phase5,0.5157152537999787,0.4828811635214952,0.000701031304365635,149266.88236286098,0.16255412831462052,0.5545155220214295
315,SpectralClustering,phase1_vs_phase2,0.506689453125,0.02640454852076708,0.012634673634792001,11176.972226133847,0.474679068775435,0.2434212186211234
315,SpectralClustering,phase1_vs_phase3,0.520147597020914,0.4855471015129418,0.0011919049403884441,98111.59064224755,0.1338322195185172,0.6088547039657529
315,SpectralClustering,phase1_vs_phase4,0.50484306037282,0.024749142435802906,0.004438137466157644,9853.922070089377,0.41939051202943023,0.2364558621586237
315,SpectralClustering,phase1_vs_phase5,0.5443913683983207,0.5274922918807811,0.006412580745712355,89687.13649197193,0.13758070010802176,0.6215420456619797
316,SpectralClustering,phase1_vs_phase2,0.89755859375,0.1872294855205033,0.6113746630650418,42670.32971934495,0.24116435333222774,0.8765670527426189
316,SpectralClustering,phase1_vs_phase3,0.506035512697413,0.439854191980559,9.899436940616829e-05,115454.71252176208,0.18677089909885886,0.6763202370271337
316,SpectralClustering,phase1_vs_phase4,1.0,1.0,1.0,34580.13769904889,0.24932997769552623,1.0987075925930825
316,SpectralClustering,phase1_vs_phase5,0.5110127812894282,0.5600745385707524,0.0003602160821024432,115420.76704222024,0.1917897652086327,0.6694760646658171
317,SpectralClustering,phase1_vs_phase2,0.5485934368562617,0.4950090744101634,0.0070653468424555135,66241.2595900588,0.1492833156366986,0.8799735830006098
317,SpectralClustering,phase1_vs_phase3,0.5588542490729135,0.45810818954261495,0.012307745638036804,116556.523551168,0.16363516451304286,0.5850808364089753
317,SpectralClustering,phase1_vs_phase4,0.5193566085415011,0.41236,0.0013034676372118655,69307.37586762506,0.14586567913845236,0.774377549267237
317,SpectralClustering,phase1_vs_phase5,0.5164572585814774,0.5833122931976134,0.001066941585333984,85514.88944040037,0.15386736835453105,0.646965364371928
318,SpectralClustering,phase1_vs_phase2,0.5024176344714832,0.03814199395770392,0.00042043217650296257,11690.503454007228,0.31205676445967584,0.3961926613426643
318,SpectralClustering,phase1_vs_phase3,0.5078592938217678,0.0,0.014864297397020027,7720.618910378781,0.35315039093117334,0.24304055859725426
318,SpectralClustering,phase1_vs_phase4,0.5077600185313875,0.0,0.014684695826704567,6779.291787913797,0.3674800271884507,0.25148764591641926
318,SpectralClustering,phase1_vs_phase5,0.5183765835550886,0.01381917332837578,0.018465317747153705,22533.346067410337,0.33384446827979575,0.3520893413113427
413,SpectralClustering,phase1_vs_phase2,0.5570352620531578,0.5543910610836952,0.009399815725190929,70601.40830474682,0.1358822915418534,0.8506342166673071
413,SpectralClustering,phase1_vs_phase3,0.612288393684437,0.612467813622423,0.03668347896066412,62083.79101376988,0.13525702227974265,0.9056796368243717
413,SpectralClustering,phase1_vs_phase4,0.5527829445955981,0.5574574509549174,0.008043375782538751,55382.08404942847,0.13323976481824854,0.9503372787824705
413,SpectralClustering,phase1_vs_phase5,0.5072606205171002,0.4971626575603877,0.00014073242573272004,55112.76970792664,0.13647123379814602,0.9464116865595475
414,SpectralClustering,phase1_vs_phase2,0.5783180939945689,0.5319396473368478,0.01882664006946809,59001.038866244206,0.12671982838869525,0.8906111451682497
414,SpectralClustering,phase1_vs_phase3,0.5674228457779046,0.4243463209227236,0.013167506557352332,76808.20644224079,0.12423781962060751,0.7666287278060273
414,SpectralClustering,phase1_vs_phase4,0.5159201517076384,0.5047989787394997,0.0007250846644370658,86121.24259427284,0.1312754811747459,0.7630561620039572
414,SpectralClustering,phase1_vs_phase5,0.523373045388456,0.5117693509635579,0.0015714856179562026,85025.715283933,0.12764986561734853,0.7492999600797526
415,SpectralClustering,phase1_vs_phase2,0.8838812718586609,0.8974815940165946,0.5826813691847572,44442.41104309859,0.17106482062480644,0.9854648700455316
415,SpectralClustering,phase1_vs_phase3,0.5839777825002481,0.3488638971769566,0.05708840804463582,54729.23807363916,0.27730865925055287,0.6154177082990192
415,SpectralClustering,phase1_vs_phase4,0.9368788411005907,0.056888007928642216,0.6609170602319477,69192.27814202577,0.23567207060072332,0.8485890907996457
415,SpectralClustering,phase1_vs_phase5,0.7120595143732007,0.44115443247293495,0.2406794725972882,74175.11558935276,0.23879037877457177,0.659551933553962
416,SpectralClustering,phase1_vs_phase2,0.525634765625,0.09753831862517418,0.044354863453017083,16957.33095418656,0.5208017529701721,0.4212193365469858
416,SpectralClustering,phase1_vs_phase3,0.7200032552083333,0.4403009905044662,0.3000898843105327,47485.62948244178,0.256671418295267,0.8370523019708203
416,SpectralClustering,phase1_vs_phase4,0.79541015625,0.34199893890544014,0.4115651504199996,47179.75347400552,0.2321152826997519,0.8682455548286888
416,SpectralClustering,phase1_vs_phase5,0.80830078125,0.32394075663187427,0.4329024402344538,123850.33288949235,0.24324403119422044,0.603675191068376
423,SpectralClustering,phase1_vs_phase2,0.5034342447916667,0.01364327050531829,0.006616716051637637,30345.820157711874,0.7395885024846955,0.1979358755295299
423,SpectralClustering,phase1_vs_phase3,0.5019205729166667,0.0076528957779363116,0.0037332363860678834,5472.46962754652,0.6243124384391558,0.13882174128253832
423,SpectralClustering,phase1_vs_phase4,0.9703538323881499,0.044104570513960516,0.8122846567624835,50703.847069074116,0.2080914259286509,0.919267068523415
423,SpectralClustering,phase1_vs_phase5,0.9684814105726116,0.026457731958762887,0.7988327424595195,45326.300056976404,0.20333789410443662,0.9725773548160099
424,SpectralClustering,phase1_vs_phase2,0.5011881510416667,0.6692507588496058,0.0023149924346376285,1915.4802054959132,0.6018239736186035,0.20736348279570077
424,SpectralClustering,phase1_vs_phase3,0.5197591145833333,0.07603181561971567,0.03499209451455792,9294.065514248945,0.45833171993892974,0.45319300034589693
424,SpectralClustering,phase1_vs_phase4,0.5177749402021493,0.5296427345068004,0.0009466597867550277,57625.874657216445,0.16372181763077104,0.8657426363102643
424,SpectralClustering,phase1_vs_phase5,0.5199366337972385,0.5158033228283817,0.0011652733248619452,80697.44288656043,0.1549115846886429,0.7205558937085036
425,SpectralClustering,phase1_vs_phase2,0.5124338794896216,0.48404836667071455,0.0004425916536509553,58357.74055763091,0.16262193799049246,0.9705570368532975
425,SpectralClustering,phase1_vs_phase3,0.5149824461767638,0.49508364629566404,0.0006424430598971895,124347.95556002666,0.17955621146061912,0.6289303995899662
425,SpectralClustering,phase1_vs_phase4,0.6347127088788304,0.28639855566404454,0.0571075192028056,70992.82694889557,0.15097238478750336,0.78711282568266
425,SpectralClustering,phase1_vs_phase5,0.6516718902532347,0.6944921677614957,0.07485437002462848,75195.43739222854,0.18037629542938716,0.7344331591541016
437,SpectralClustering,phase1_vs_phase2,0.6200578388441461,0.016065922106190563,0.14356188193243485,63187.89916675763,0.19594936199952417,0.4908220858666767
437,SpectralClustering,phase1_vs_phase3,0.5057903121018648,0.46653811452933996,8.796940009132506e-05,166358.67358348556,0.163978695949737,0.5268000835497864
437,SpectralClustering,phase1_vs_phase4,0.5622835931166029,0.6415252179075478,0.01469347372602102,130562.98603823199,0.16548659098660343,0.5195857894580043
437,SpectralClustering,phase1_vs_phase5,0.5015462239583334,0.006165828330358591,0.003010385839566636,1551.9890034007742,0.40814433879839923,0.2537526809686122
439,SpectralClustering,phase1_vs_phase2,0.76591796875,0.6943771516001531,0.36557497205693773,333944.0664042191,0.22129565406995122,0.2560955829200308
439,SpectralClustering,phase1_vs_phase3,1.0,0.0,1.0,6703584.606403135,0.23857275062384295,0.08163584315735499
439,SpectralClustering,phase1_vs_phase4,1.0,0.0,1.0,6839357.263088521,0.24990167753491965,0.07796353844997908
439,SpectralClustering,phase1_vs_phase5,1.0,0.0,1.0,7120700.448280828,0.2469749646959783,0.07768902065773045
440,SpectralClustering,phase1_vs_phase2,0.5079731711759364,0.4365413971069274,0.00018211263819458502,46800.67389207319,0.1287435840662061,1.0360748899417593
440,SpectralClustering,phase1_vs_phase3,0.6209343520813685,0.417567859013464,0.043538763760629706,37369.11604156432,0.12972389968158102,1.173993271568548
440,SpectralClustering,phase1_vs_phase4,0.6924958690233172,0.15460269865067466,0.13664757898708157,35879.601400585634,0.16003358071834822,1.1112343152287234
440,SpectralClustering,phase1_vs_phase5,0.6312507513510747,0.2513546582765251,0.058497573525595196,39120.23106895166,0.14857671724407762,1.1124451905458095
441,SpectralClustering,phase1_vs_phase2,0.532177734375,0.120928525552803,0.05440727222560352,30185.856160637068,0.420435828323904,0.3291173857246019
441,SpectralClustering,phase1_vs_phase3,1.0,0.0,1.0,426444.4945726766,0.22906059167179718,0.32209643940225835
441,SpectralClustering,phase1_vs_phase4,1.0,0.0,1.0,861201.6738048894,0.2525975032506891,0.2242537158428376
441,SpectralClustering,phase1_vs_phase5,1.0,0.0,1.0,457084.65771556157,0.235501365952253,0.3105891239351171
442,SpectralClustering,phase1_vs_phase2,0.5907734976727184,0.22224614589613298,0.034556578828110245,76324.6098009756,0.16604834420689144,0.7292507770981054
442,SpectralClustering,phase1_vs_phase3,0.5228316282672946,0.533769222875405,0.001608639871432911,75059.09826647805,0.16792416355445594,0.8069935716278949
442,SpectralClustering,phase1_vs_phase4,0.5450614081657029,0.33435257909147226,0.007119720816784248,60568.059720123,0.1658596339221487,0.8736879939908877
442,SpectralClustering,phase1_vs_phase5,0.5026840053934404,0.4212570222071409,1.0828546185242401e-05,87420.13308524757,0.1708426062820209,0.7463855719779373
